,EMD_KOR_NM_left,EMD_KOR_NM_right,type,소재지,경도,위도,geometry
156,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,126.844104732969,33.4306049359231,POINT (126.844104732969 33.4306049359231)
157,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난고로 228,126.894041970174,33.4209654715729,POINT (126.894041970174 33.4209654715729)
158,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난고로 230,126.893802602696,33.4207256175326,POINT (126.893802602696 33.4207256175326)
159,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난고로42번길 110,126.906566827955,33.4433553956051,POINT (126.906566827955 33.4433553956051)
160,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난산로 100,126.865290697986,33.4028518811426,POINT (126.865290697986 33.4028518811426)
161,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난산로 173,126.85684053696,33.4030966758448,POINT (126.85684053696 33.4030966758448)
162,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 난산온평로 12-129,126.88577354476,33.4139129984273,POINT (126.88577354476 33.4139129984273)
163,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로 20,126.918168422686,33.4498632234159,POINT (126.918168422686 33.4498632234159)
164,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로 26,126.917159645824,33.449661313925,POINT (126.917159645824 33.449661313925)
165,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로 38,126.916281832808,33.449054931667,POINT (126.916281832808 33.449054931667)
166,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로36번길 2,126.916872277607,33.4493055260732,POINT (126.916872277607 33.4493055260732)
167,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로36번길 6,126.916678426747,33.4494586699067,POINT (126.916678426747 33.4494586699067)
168,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 동류암로39번길 13,126.915511698304,33.4478877239969,POINT (126.915511698304 33.4478877239969)
169,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 433,126.835927890515,33.415799622412,POINT (126.835927890515 33.415799622412)
170,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 615,126.851016568347,33.4279726047138,POINT (126.851016568347 33.4279726047138)
171,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 660,126.855098103821,33.4273192618344,POINT (126.855098103821 33.4273192618344)
172,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 689-8,126.857161403929,33.4297652986454,POINT (126.857161403929 33.4297652986454)
173,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 726-11,126.862086049356,33.4297630280471,POINT (126.862086049356 33.4297630280471)
174,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 726-31,126.862148709487,33.4285573697018,POINT (126.862148709487 33.4285573697018)
175,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 726-33,126.862878821749,33.4285598018808,POINT (126.862878821749 33.4285598018808)
176,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 726-35,126.862406251695,33.4281406592659,POINT (126.862406251695 33.4281406592659)
177,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로 726-37,126.861992811974,33.4281381262428,POINT (126.861992811974 33.4281381262428)
178,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 서성일로1136번길 14,126.899950565572,33.444108670293,POINT (126.899950565572 33.444108670293)
179,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 섭지코지로 107,126.926442688389,33.4260423785235,POINT (126.926442688389 33.4260423785235)
180,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 섭지코지로 169,126.926346647881,33.4270853095542,POINT (126.926346647881 33.4270853095542)
181,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 29,126.91873457186,33.4418086847759,POINT (126.91873457186 33.4418086847759)
182,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,126.918441446554,33.4426841383736,POINT (126.918441446554 33.4426841383736)
183,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 8,126.920425704061,33.4395771178821,POINT (126.920425704061 33.4395771178821)
184,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 1,126.933601286576,33.464149990049,POINT (126.933601286576 33.464149990049)
185,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 13,126.932907575005,33.4648205040752,POINT (126.932907575005 33.4648205040752)
186,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 28,126.931927211246,33.4659868322645,POINT (126.931927211246 33.4659868322645)
187,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 40,126.931036628747,33.4664971015783,POINT (126.931036628747 33.4664971015783)
188,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 42,126.930846574451,33.4665937383545,POINT (126.930846574451 33.4665937383545)
189,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로 8,126.933682295464,33.4647057854192,POINT (126.933682295464 33.4647057854192)
190,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로17번길 35,126.931025606842,33.4623487908713,POINT (126.931025606842 33.4623487908713)
191,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산등용로17번길 5,126.932638534828,33.4646816005085,POINT (126.932638534828 33.4646816005085)
192,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산중앙로 30-11,126.933907349622,33.4622805760595,POINT (126.933907349622 33.4622805760595)
193,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산중앙로 43,126.93351320019,33.4637073427698,POINT (126.93351320019 33.4637073427698)
194,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 9,126.932375119592,33.4636724660346,POINT (126.932375119592 33.4636724660346)
195,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 성산중앙로40번길 12,126.934445438415,33.4629627491132,POINT (126.934445438415 33.4629627491132)
196,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 시흥하동로50번길 23,126.908101189022,33.4744560444113,POINT (126.908101189022 33.4744560444113)
197,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 신고로 11,126.91569810472,33.4378612002342,POINT (126.91569810472 33.4378612002342)
198,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 신양로 83,126.918304277437,33.4366541515672,POINT (126.918304277437 33.4366541515672)
199,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 신풍하동로 224-33,126.859836496594,33.3586019593906,POINT (126.859836496594 33.3586019593906)
200,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 신풍하동로 224-33,126.859836496594,33.3586019593906,POINT (126.859836496594 33.3586019593906)
201,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 온평포구로 42,126.899214543867,33.4013680015065,POINT (126.899214543867 33.4013680015065)
202,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 온평포구로54번길 14,126.900450424171,33.4015444540551,POINT (126.900450424171 33.4015444540551)
203,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 온평포구로54번길 54,126.898968439193,33.3983453960295,POINT (126.898968439193 33.3983453960295)
204,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로 4186,126.91027494493,33.4549278817683,POINT (126.91027494493 33.4549278817683)
205,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로 4258,126.911996216605,33.448348346602,POINT (126.911996216605 33.448348346602)
206,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로 5199,126.872225875238,33.3731420970998,POINT (126.872225875238 33.3731420970998)
207,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로 5199-3,126.87237915682,33.3741423338119,POINT (126.87237915682 33.3741423338119)
208,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로 5431,126.861547352476,33.3542912296895,POINT (126.861547352476 33.3542912296895)
209,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-16,126.909577689378,33.4594288445327,POINT (126.909577689378 33.4594288445327)
210,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,126.910043268416,33.4589811732474,POINT (126.910043268416 33.4589811732474)
211,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일출로 297,126.934336667848,33.4636981344389,POINT (126.934336667848 33.4636981344389)
212,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 일출로 31,126.916260040526,33.4480049001614,POINT (126.916260040526 33.4480049001614)
213,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 중산간동로 3140,126.868443806823,33.4497414570401,POINT (126.868443806823 33.4497414570401)
214,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 중산간동로 4259,126.836672049636,33.3805991017976,POINT (126.836672049636 33.3805991017976)
215,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 한도로 269-37,126.935143076579,33.4691169590312,POINT (126.935143076579 33.4691169590312)
216,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 한도로 49,126.913384848817,33.4675837339217,POINT (126.913384848817 33.4675837339217)
217,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 한도로242번길 10-11,126.93170601591,33.4664267860011,POINT (126.93170601591 33.4664267860011)
218,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2614,126.909136942196,33.4775159621215,POINT (126.909136942196 33.4775159621215)
219,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644,126.909993932382,33.4751817848166,POINT (126.909993932382 33.4751817848166)
220,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2652,126.910501520427,33.4746601215342,POINT (126.910501520427 33.4746601215342)
221,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,126.911017164766,33.4741447731614,POINT (126.911017164766 33.4741447731614)
222,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,126.910448255819,33.4734147824216,POINT (126.910448255819 33.4734147824216)
223,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,126.912703165215,33.471847863554,POINT (126.912703165215 33.471847863554)
224,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746,126.917847071706,33.4702545409862,POINT (126.917847071706 33.4702545409862)
225,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 환해장성로 496,126.903655635295,33.4010255781983,POINT (126.903655635295 33.4010255781983)
226,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 환해장성로 665,126.908421901045,33.4131444919734,POINT (126.908421901045 33.4131444919734)
227,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 환해장성로 667,126.909036696515,33.4131921889657,POINT (126.909036696515 33.4131921889657)
228,성산읍,성산읍,hotel,제주특별자치도 서귀포시 성산읍 환해장성로 669,126.908695833566,33.4133508935871,POINT (126.908695833566 33.4133508935871)
229,상예동,상예동,hotel,제주특별자치도 서귀포시 소보리당로 220,126.384644712937,33.2621760004156,POINT (126.384644712937 33.2621760004156)
230,상예동,상예동,hotel,제주특별자치도 서귀포시 소보리당로164번길 83,126.383636342944,33.2659468911428,POINT (126.383636342944 33.2659468911428)
231,호근동,호근동,hotel,제주특별자치도 서귀포시 속골로 29-10,126.52771954894,33.242864497508,POINT (126.52771954894 33.242864497508)
232,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로 16-1,126.563820821442,33.2433851212842,POINT (126.563820821442 33.2433851212842)
233,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로 26-16,126.56271695353,33.2428399960618,POINT (126.56271695353 33.2428399960618)
234,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로 28,126.563248019668,33.2425292664219,POINT (126.563248019668 33.2425292664219)
235,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로 40,126.5623942961,33.2418943123131,POINT (126.5623942961 33.2418943123131)
236,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로 9-3,126.564426583388,33.2440230744618,POINT (126.564426583388 33.2440230744618)
237,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로10번길 19,126.562744561337,33.243027542256,POINT (126.562744561337 33.243027542256)
238,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로10번길 2,126.563811514918,33.2439626735896,POINT (126.563811514918 33.2439626735896)
239,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로10번길 23,126.562644740418,33.242581605127,POINT (126.562644740418 33.242581605127)
240,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로10번길 39,126.562750246865,33.2413467410685,POINT (126.562750246865 33.2413467410685)
241,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로10번길 45,126.56258523026,33.240828353893,POINT (126.56258523026 33.240828353893)
242,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로21번길 16-1,126.565436861691,33.2424962695111,POINT (126.565436861691 33.2424962695111)
243,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로22번길 17-2,126.562095907498,33.2439588091094,POINT (126.562095907498 33.2439588091094)
244,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로22번길 20,126.562333150324,33.2440876757683,POINT (126.562333150324 33.2440876757683)
245,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로22번길 21,126.561926338935,33.2442667501265,POINT (126.561926338935 33.2442667501265)
246,서귀동,서귀동,hotel,제주특별자치도 서귀포시 솔동산로22번길 5,126.563189989164,33.2430865412648,POINT (126.563189989164 33.2430865412648)
247,토평동,토평동,hotel,제주특별자치도 서귀포시 솔오름로105번길 24,126.563646483832,33.2858996134472,POINT (126.563646483832 33.2858996134472)
248,하효동,하효동,hotel,제주특별자치도 서귀포시 쇠소깍로 138,126.622563314034,33.2516770731172,POINT (126.622563314034 33.2516770731172)
249,하효동,하효동,hotel,제주특별자치도 서귀포시 쇠소깍로 151-14,126.620320196605,33.2505881958239,POINT (126.620320196605 33.2505881958239)
250,하효동,하효동,hotel,제주특별자치도 서귀포시 쇠소깍로 209,126.61717991257,33.2524828169276,POINT (126.61717991257 33.2524828169276)
251,강정동,강정동,hotel,제주특별자치도 서귀포시 신서로48번길 20-9,126.507114819076,33.2530015271622,POINT (126.507114819076 33.2530015271622)
252,법환동,법환동,hotel,제주특별자치도 서귀포시 신서로48번길 50,126.510145626453,33.2528443571653,POINT (126.510145626453 33.2528443571653)
253,법환동,법환동,hotel,제주특별자치도 서귀포시 신서로48번길 52-7,126.510531610836,33.2523847848108,POINT (126.510531610836 33.2523847848108)
254,강정동,강정동,hotel,제주특별자치도 서귀포시 신중남로 17,126.508394561178,33.2531830410598,POINT (126.508394561178 33.2531830410598)
255,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 광평로 34-156,126.404250168607,33.3403726049988,POINT (126.404250168607 33.3403726049988)
256,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 난드르로 49-39,126.364363461962,33.2331348070347,POINT (126.364363461962 33.2331348070347)
257,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 녹차분재로 216,126.294582661098,33.3024639118627,POINT (126.294582661098 33.3024639118627)
258,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평감산로 35,126.366017663209,33.2379271577743,POINT (126.366017663209 33.2379271577743)
259,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평감산로 57,126.365235678296,33.2396999022977,POINT (126.365235678296 33.2396999022977)
260,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평감산로 59,126.365414543236,33.2393129380207,POINT (126.365414543236 33.2393129380207)
261,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평감산로 75,126.364204521403,33.2407906448384,POINT (126.364204521403 33.2407906448384)
262,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평로 37,126.36313866237,33.2367196971918,POINT (126.36313866237 33.2367196971918)
263,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 대평로 39,126.362941443269,33.2368259801017,POINT (126.362941443269 33.2368259801017)
264,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로 102,126.301027050201,33.2273721826286,POINT (126.301027050201 33.2273721826286)
265,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로 186-8,126.308516321833,33.2292855231565,POINT (126.308516321833 33.2292855231565)
266,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로 89,126.29950242454,33.2272629867096,POINT (126.29950242454 33.2272629867096)
267,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로153번길 10,126.306296709329,33.2293912775653,POINT (126.306296709329 33.2293912775653)
268,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로153번길 16,126.30579040416,33.229940423197,POINT (126.30579040416 33.229940423197)
269,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,126.310184489947,33.2348116891855,POINT (126.310184489947 33.2348116891855)
270,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,126.309901022706,33.2349227288106,POINT (126.309901022706 33.2349227288106)
271,안덕면,안덕면,hotel,제주특별자치도 서귀포시 안덕면 사계로 155,126.302038608564,33.2445038756742,POINT (126.302038608564 33.2445038756742)
