,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),판매점영업면적,geometry
12758,3220000,PHMH320123220033087500379,20121116,,1,영업/정상,13,영업중,,,,,445-2945,,135884.0,서울특별시 강남구 수서동 715번지,서울특별시 강남구 광평로 281 (수서동),6349.0,(주)코리아세븐 수서효성점,20131001140819,I,2018-08-31 23:59:59.0,,209009.86408188,442872.160579339,,POINT (964618.2346388422 1943270.5714505361)
12759,3220000,PHMH320123220033087500380,20121116,,1,영업/정상,13,영업중,,,,,3443-9992,,135952.0,서울특별시 강남구 청담동 58번지 12호,서울특별시 강남구 도산대로96길 13 (청담동),6071.0,(주)코리아세븐 청담7호점,20131001141125,I,2018-08-31 23:59:59.0,,204436.132670416,446827.331201142,,POINT (960067.4210497143 1947248.4966042629)
12760,3220000,PHMH320123220033087500355,20121116,,1,영업/정상,13,영업중,,,,,562-5921,,,서울특별시 강남구 대치동 511번지,서울특별시 강남구 삼성로 150 (대치동 미도아파트),6288.0,(주)코리아세븐 대치점,20150810161134,I,2018-08-31 23:59:59.0,,205886.286776047,443467.611815598,,POINT (961499.0959328632 1943882.4101214274)
12761,3220000,PHMH320123220033087500356,20121116,,1,영업/정상,13,영업중,,,,,3453-4752,,135840.0,서울특별시 강남구 대치동 894번지 3호,서울특별시 강남구 삼성로85길 19 (대치동),6196.0,(주)코리아세븐 대치6호점,20130930113936,I,2018-08-31 23:59:59.0,,204858.344113269,444723.103083769,,POINT (960478.2537277122 1945142.8678837328)
12762,3220000,PHMH320153220033087500037,20150427,,1,영업/정상,13,영업중,,,,,562-3822,,,서울특별시 강남구 역삼동 699번지 27호 청담빌딩 1층,서울특별시 강남구 언주로98길 25 청담빌딩 1층 (역삼동),6147.0,지에스25 강남상록회관점,20190129143843,U,2019-01-31 02:40:00.0,,203815.409410675,444743.300083476,49.59,POINT (959435.8466390141 1945168.6109564689)
12763,3220000,PHMH320153220033087500066,20150723,,1,영업/정상,13,영업중,,,,,567-8751,,135842.0,서울특별시 강남구 대치동 976번지 7호 1층,서울특별시 강남구 삼성로64길 35 1층 (대치동),6190.0,지에스25대치은행점,20150723170711,I,2018-08-31 23:59:59.0,,205518.25935714,444278.539085068,,POINT (961135.5351428326 1944694.969136458)
12764,3220000,PHMH320153220033087500071,20150731,,1,영업/정상,13,영업중,,,,,,,135924.0,서울특별시 강남구 역삼동 736번지 37호 1층,서울특별시 강남구 논현로87길 23 1층 (역삼동),6236.0,지에스25 역삼캐피탈점,20150731114844,I,2018-08-31 23:59:59.0,,203019.497879504,444130.331838519,89.26,POINT (958636.9906577672 1944560.1274428442)
12765,3220000,PHMH320153220033087500072,20150803,,1,영업/정상,13,영업중,,,,,568-8526,,,서울특별시 강남구 역삼동 664번지 32호,서울특별시 강남구 테헤란로39길 51 1층 (역삼동),6137.0,지에스25역삼미래점,20150803173918,I,2018-08-31 23:59:59.0,,203491.416327627,444833.928022955,,POINT (959112.4664583104 1945260.9279238055)
12766,3220000,PHMH320123220033087500212,20121113,,1,영업/정상,13,영업중,,,,,508-7822,,135845.0,서울특별시 강남구 대치동 943번지 24호,서울특별시 강남구 테헤란로88길 10 (대치동),6179.0,씨유대치메트로칸점,20130923095516,I,2018-08-31 23:59:59.0,,205185.569667333,444964.438665335,,POINT (960806.6325161939 1945382.3633757213)
12767,3220000,PHMH320123220033087500213,20121113,,1,영업/정상,13,영업중,,,,,569-6525,,135919.0,서울특별시 강남구 역삼동 708번지 16호 선릉대우디오빌3차 102호,서울특별시 강남구 선릉로89길 16 (역삼동),6212.0,씨유선릉디오빌점,20130923095953,I,2018-08-31 23:59:59.0,,204158.142351852,444580.926713242,,POINT (959777.5769542082 1945004.4777121185)
12768,3220000,PHMH320123220033087500461,20121122,,1,영업/정상,13,영업중,,,,,512-2074,,135831.0,서울특별시 강남구 논현동 235번지 7호,서울특별시 강남구 봉은사로29길 4 (논현동),6109.0,(주)코리아세븐 논현한영점,20131014142457,I,2018-08-31 23:59:59.0,,203014.168011749,445095.589681187,,POINT (958636.8033647018 1945525.0262296386)
12769,3220000,PHMH320183220033087500036,20180410,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 158번지 13호 1층,서울특별시 강남구 테헤란로87길 9 호텔 페이토 삼성 1층 (삼성동),6169.0,(주)코리아세븐 삼성페이토점,20180410102946,I,2018-08-31 23:59:59.0,,205121.655,445138.69,,POINT (960743.6716917728 1945556.8847644057)
12770,3220000,PHMH320123220033087500396,20121116,,1,영업/정상,13,영업중,,,,,556-4105,,135907.0,서울특별시 강남구 역삼동 614번지 20호,서울특별시 강남구 논현로105길 53 (역삼동),6127.0,(주)코리아세븐 역삼14호점,20131007170202,I,2018-08-31 23:59:59.0,,202585.924564418,444772.798387878,,POINT (958207.0125586882 1945204.6451671692)
12771,3220000,PHMH320123220033087500399,20121116,,1,영업/정상,13,영업중,,,,,,,135881.0,서울특별시 강남구 삼성동 162번지 13호,서울특별시 강남구 봉은사로 638 (삼성동),6170.0,(주)코리아세븐 삼성대웅점,20131007170849,I,2018-08-31 23:59:59.0,,205683.979728564,445845.358284672,,POINT (961309.5332501666 1946260.2724115062)
12772,3220000,PHMH320123220033087500400,20121116,,1,영업/정상,13,영업중,,,,,538-9294,,135937.0,서울특별시 강남구 역삼동 838번지 7호,서울특별시 강남구 강남대로62길 18 (역삼동),6253.0,(주)코리아세븐 역삼15호점,20131007171037,I,2018-08-31 23:59:59.0,,202853.511401388,443139.986573483,,POINT (958465.7977905968 1943571.0633588163)
12773,3220000,PHMH320143220033087500049,20140627,,1,영업/정상,13,영업중,,,,,508-1022,,135936.0,서울특별시 강남구 역삼동 829번지 6호,서울특별시 강남구 역삼로7길 10 (역삼동),6244.0,씨유 역삼우량점,20140627175142,I,2018-08-31 23:59:59.0,,202866.286086227,443633.689537189,46.28,POINT (958481.1958861708 1944064.5002396752)
12774,3220000,PHMH320163220033087500127,20161222,,1,영업/정상,13,영업중,,,,,02-557-5009,,,서울특별시 강남구 대치동 988번지 2호,서울특별시 강남구 삼성로 308 1층 105호 (대치동 성원빌딩),6191.0,씨유 대치현대점,20161222125108,I,2018-08-31 23:59:59.0,,205309.173952211,444169.501852892,45.0,POINT (960925.9535707474 1944587.0893299482)
12775,3220000,PHMH320163220033087500128,20161223,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 118번지,서울특별시 강남구 선릉로131길 25 1층 (논현동),6060.0,씨유(CU)논현강남점,20161223145249,I,2018-08-31 23:59:59.0,,203372.396865723,446102.021414141,66.0,POINT (959000.249158999 1946529.1456702738)
12776,3220000,PHMH320173220033087500001,20170102,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 자곡동 596번지,서울특별시 강남구 자곡로 201 1층 116호 (자곡동 더샵라르고오피스텔),6372.0,365플러스 세곡라르고,20170102100005,I,2018-08-31 23:59:59.0,,209205.687910519,441478.676728686,49.59,POINT (964806.5615129063 1941876.6137857775)
12777,3220000,PHMH320173220033087500003,20170103,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 500번지,서울특별시 강남구 남부순환로 2912 상가동 1층 104호 (대치동),6289.0,지에스25도곡역점,20170103111003,I,2018-08-31 23:59:59.0,,204992.451561361,443183.576115254,33.0,POINT (960604.109560624 1943603.2479536056)
12778,3220000,PHMH320143220033087500099,20141229,,1,영업/정상,13,영업중,,,,,,,135957.0,서울특별시 강남구 청담동 131번지 15호 상가 108호,서울특별시 강남구 영동대로138길 9 108호 (청담동 상가),6075.0,지에스25 청담자이점,20141229131206,I,2018-08-31 23:59:59.0,,204906.73806943,446766.370443172,33.0,POINT (960537.5119307913 1947185.0531377224)
12779,3220000,PHMH320153220033087500002,20150106,,1,영업/정상,13,영업중,,,,,,,135882.0,서울특별시 강남구 삼성동 168번지 1층,서울특별시 강남구 영동대로 510 1층 (삼성동),6173.0,지에스25 삼성역점,20150109150057,I,2018-08-31 23:59:59.0,,205489.781437806,445370.762240271,60.0,POINT (961112.8855126592 1945786.9025930688)
12780,3220000,PHMH320153220033087500004,20150109,,1,영업/정상,13,영업중,,,,,543-3570,,135895.0,서울특별시 강남구 신사동 624번지 24호,서울특별시 강남구 언주로159길 10 (신사동),6023.0,씨유 강남소망점,20150109164358,I,2018-08-31 23:59:59.0,,202765.81999196,446920.083771014,51.0,POINT (958398.2740162661 1947350.111140797)
12781,3220000,PHMH320123220033087500463,20121122,,1,영업/정상,13,영업중,,,,,549-8503,,135820.0,서울특별시 강남구 논현동 111번지 29호,서울특별시 강남구 선릉로131길 4 (논현동),6059.0,(주)코리아세븐 논현11호점,20131014142840,I,2018-08-31 23:59:59.0,,203517.752525891,446195.607903737,,POINT (959146.0449587043 1946621.9202230414)
12782,3220000,PHMH320123220033087500467,20121122,,1,영업/정상,13,영업중,,,,,541-6160,,135815.0,서울특별시 강남구 논현동 37번지 16호,서울특별시 강남구 논현로131길 6 (논현동),6046.0,지에스25 논현동국점,20131014143633,I,2018-08-31 23:59:59.0,,202563.945656448,445825.792699384,,POINT (958190.6509284558 1946257.3343792157)
12783,3220000,PHMH320133220033087500022,20130926,,1,영업/정상,13,영업중,,,,,,,135875.0,서울특별시 강남구 삼성동 127번지 1층,서울특별시 강남구 삼성로103길 7 (삼성동),6156.0,씨유 삼성로점,20140304133329,I,2018-08-31 23:59:59.0,,204702.090245118,445334.534782264,142.0,POINT (960325.319275789 1945754.8851729003)
12784,3220000,PHMH320133220033087500023,20130927,,1,영업/정상,13,영업중,,,,,553-1154,,135878.0,서울특별시 강남구 삼성동 152번지 55호,서울특별시 강남구 삼성로104길 18 (삼성동),6166.0,씨유 삼성한우리점,20140528114924,I,2018-08-31 23:59:59.0,,204903.954226966,445422.010288651,56.65,POINT (960527.5677663852 1945841.2502185567)
12785,3220000,PHMH320183220033087500040,20180426,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 959번지 26호,서울특별시 강남구 남부순환로359길 6 (도곡동),6268.0,지에스25 도곡센터점,20180426095037,I,2018-08-31 23:59:59.0,,203208.832984386,442592.154734511,82.0,POINT (958818.0603698571 1943021.5598286572)
12786,3220000,PHMH320183220033087500042,20180427,,1,영업/정상,13,영업중,,,,,070-7700-1984,,,서울특별시 강남구 대치동 991번지 10호 102호103호,서울특별시 강남구 삼성로58길 39 1층 102103호 (대치동),6282.0,이마트24 대치은마점,20180427164844,I,2018-08-31 23:59:59.0,,205613.860717105,444139.546217809,70.0,POINT (961230.3577391962 1944555.5233694424)
12787,3220000,PHMH320183220033087500045,20180514,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 78번지 1호 신한빌딩1층,서울특별시 강남구 선릉로 844 신한빌딩 1층 (청담동),6014.0,씨유청담보람점,20180514103558,I,2018-08-31 23:59:59.0,,203531.933188227,447224.409217225,,POINT (959165.7010918775 1947650.2324305766)
12788,3220000,PHMH320123220033087500169,20121112,,1,영업/정상,13,영업중,,,,,543-3303,,,서울특별시 강남구 신사동 662번지 18호,서울특별시 강남구 압구정로54길 16 1층 (신사동),6018.0,GS25강남로데오점,20170126170227,I,2018-08-31 23:59:59.0,,203402.005400355,447179.351620856,,POINT (959035.5854384468 1947605.8852329352)
12789,3220000,PHMH320123220033087500170,20121112,,1,영업/정상,13,영업중,,,,,,,135815.0,서울특별시 강남구 논현동 56번지 101호,서울특별시 강남구 강남대로132길 48 101호 (논현동),6045.0,지에스25논현금옥점,20130819141727,I,2018-08-31 23:59:59.0,,202143.65066556,445636.264816065,,POINT (957769.5147625519 1946070.1212143656)
12790,3220000,PHMH320123220033087500171,20121112,,1,영업/정상,13,영업중,,,,,3446-2555,,135829.0,서울특별시 강남구 논현동 216번지 10호,서울특별시 강남구 논현로 642 (논현동),6106.0,지에스25힐탑,20130819170729,I,2018-08-31 23:59:59.0,,202806.154171863,445421.755643899,,POINT (958430.6101953848 1945852.1692223763)
12791,3220000,PHMH320123220033087500176,20121112,,1,영업/정상,13,영업중,,,,,574-6151,,135860.0,서울특별시 강남구 도곡동 949번지 2호 102호,서울특별시 강남구 강남대로 272 102호 (도곡동),6265.0,지에스25도곡푸른점,20130826162746,I,2018-08-31 23:59:59.0,,202840.664645343,442842.48486484,,POINT (958451.3723799357 1943273.749390734)
12792,3220000,PHMH320123220033087500178,20121112,,1,영업/정상,13,영업중,,,,,3443-4789,,135868.0,서울특별시 강남구 삼성동 41번지 21호,서울특별시 강남구 봉은사로63길 11 (삼성동),6097.0,(주)코리아세븐삼성8호점,20130826163150,I,2018-08-31 23:59:59.0,,204075.438092471,445549.340375658,,POINT (959700.0636833903 1945972.941977253)
12793,3220000,PHMH320123220033087500223,20121113,,1,영업/정상,13,영업중,,,,,543-2480,,135948.0,서울특별시 강남구 청담동 2번지 신우빌딩 1층,서울특별시 강남구 도산대로 408 (청담동),6062.0,지에스25청담대로점,20130923104422,I,2018-08-31 23:59:59.0,,203487.430009464,446752.93251259,,POINT (959118.7037579805 1947179.1823580028)
12794,3220000,PHMH320123220033087500268,20121114,,1,영업/정상,13,영업중,,,,,511-5796,,135951.0,서울특별시 강남구 청담동 44번지,서울특별시 강남구 학동로63길 8 (청담동),6069.0,씨유청담오션점,20130923160817,I,2018-08-31 23:59:59.0,,203909.487455611,446258.798647001,,POINT (959537.9589966789 1946682.9987043783)
12795,3220000,PHMH320123220033087500525,20121224,,1,영업/정상,13,영업중,,,,,3443-7455,,135815.0,서울특별시 강남구 논현동 38번지 8호 성연빌딩 B 101호,서울특별시 강남구 학동로25길 11 (논현동),6046.0,씨유 논현학동점,20140527135228,I,2018-08-31 23:59:59.0,,202480.896613159,445792.739761251,,POINT (958107.4591066727 1946224.7370735991)
12796,3220000,PHMH320123220033087500116,20121108,,1,영업/정상,13,영업중,,,,,589-0232,,135936.0,서울특별시 강남구 역삼동 832번지 10호,서울특별시 강남구 강남대로66길 7 (역삼동),6252.0,세븐일레븐,20130802170711,I,2018-08-31 23:59:59.0,,202710.39570055,443302.077644049,,POINT (958323.6024486246 1943733.8513539985)
12797,3220000,PHMH320123220033087500244,20121113,,1,영업/정상,13,영업중,,,,,562-3139,,135918.0,서울특별시 강남구 역삼동 706번지 20호 넥스빌빌딩 1층,서울특별시 강남구 언주로86길 11 (역삼동),6210.0,지에스25역삼넥스빌점,20130923134258,I,2018-08-31 23:59:59.0,,203842.339918851,444416.798166886,,POINT (959461.0275616256 1944842.0969652804)
12798,3220000,PHMH320123220033087500428,20121116,,1,영업/정상,13,영업중,,,,,2226-5564,,135994.0,서울특별시 강남구 개포동 186번지 17호,서울특별시 강남구 개포로 512 (개포동),6329.0,(주)코리아세븐 개포2호점,20131011134906,I,2018-08-31 23:59:59.0,,206016.389900122,443010.2799779,,POINT (961626.7116415154 1943424.5706417714)
12799,3220000,PHMH320123220033087500497,20121130,,1,영업/정상,13,영업중,,,,,543-5333,,135950.0,서울특별시 강남구 청담동 21번지 9호,서울특별시 강남구 선릉로148길 32 (청담동),6064.0,지에스25 청담중앙점,20131014171420,I,2018-08-31 23:59:59.0,,203659.102275223,446712.591877129,,POINT (959290.0920920782 1947137.9433142664)
12800,3220000,PHMH320123220033087500499,20121205,,1,영업/정상,13,영업중,,,,,555-9246,,135910.0,서울특별시 강남구 역삼동 645번지 21호 1층,서울특별시 강남구 테헤란로19길 10 (역삼동),6131.0,세븐191호(역삼10호점),20131018111819,I,2018-08-31 23:59:59.0,,202911.39410392,444285.794625154,,POINT (958529.7581012966 1944716.1034929582)
12801,3220000,PHMH320123220033087500500,20121205,,1,영업/정상,13,영업중,,,,,3442-3852,,135890.0,서울특별시 강남구 신사동 550번지 1층,서울특별시 강남구 압구정로14길 7 (신사동),6029.0,씨유 신사초원점,20131018112047,I,2018-08-31 23:59:59.0,,201991.03477684,446837.197957333,,POINT (957623.3576260807 1947271.3865429598)
12802,3220000,PHMH320123220033087500502,20121206,,1,영업/정상,13,영업중,,,,,567-2538,,135849.0,서울특별시 강남구 대치동 988번지 17호,서울특별시 강남구 도곡로 511 (대치동),6191.0,(주)승영푸드(지에스25),20140415163857,I,2018-08-31 23:59:59.0,,205432.899352308,444163.602054959,,POINT (961049.597585218 1944580.5330871327)
12803,3220000,PHMH320163220033087500126,20161221,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 77번지 1층,서울특별시 강남구 학동로33길 46 1층 (논현동),6051.0,논현77,20161221155240,I,2018-08-31 23:59:59.0,,202781.184824962,446168.288388811,60.0,POINT (958409.6274523138 1946598.5354898535)
12804,3220000,PHMH320123220033087500256,20121113,,1,영업/정상,13,영업중,,,,,567-5840,,135921.0,서울특별시 강남구 역삼동 726번지 9호,서울특별시 강남구 논현로80길 9 (역삼동),6223.0,씨유역삼한서점,20130923144732,I,2018-08-31 23:59:59.0,,203386.612117826,444001.885372624,,POINT (959003.2735354998 1944429.7777284987)
12805,3220000,PHMH320123220033087500257,20121113,,1,영업/정상,13,영업중,,,,,501-4023,,135515.0,서울특별시 강남구 역삼동 788번지 26호,서울특별시 강남구 논현로64길 18 (역삼동),6231.0,씨유역삼건화점,20130923145152,I,2018-08-31 23:59:59.0,,203635.846941824,443475.1308755,,POINT (959249.6035056491 1943901.90788845)
12806,3220000,PHMH320123220033087500295,20121114,,1,영업/정상,13,영업중,,,,,501-5604,,135998.0,서울특별시 강남구 대치동 935번지 38호,서울특별시 강남구 도곡로63길 12 (대치동),6207.0,씨유 대치샤인점,20130925102555,I,2018-08-31 23:59:59.0,,204738.814164001,443964.300576404,,POINT (960354.7312603921 1944385.0079270648)
12807,3220000,PHMH320123220033087500263,20121113,,1,영업/정상,13,영업중,,,,,3411-0369,,135710.0,서울특별시 강남구 일원동 50번지 삼성서울병원,서울특별시 강남구 일원로 81 (일원동),6351.0,(씨유)미가마트(주),20140415164254,I,2018-08-31 23:59:59.0,,207534.49462606,442943.860447203,,POINT (963143.8473652407 1943350.0962571155)
12808,3220000,PHMH320123220033087500266,20121114,,1,영업/정상,13,영업중,,,,,571-6887,,,서울특별시 강남구 개포동 1183번지,서울특별시 강남구 개포로22길 90 (개포동),6315.0,씨유포이대원점,20171228140943,I,2018-08-31 23:59:59.0,,204593.894113756,441426.700947803,,POINT (960196.3611305228 1941849.2027712448)
12809,3220000,PHMH320133220033087500012,20130808,,1,영업/정상,13,영업중,,,,,3474-7867,,135825.0,서울특별시 강남구 논현동 147번지,서울특별시 강남구 강남대로124길 60 (논현동),6113.0,지에스25논현강남점,20130816161507,I,2018-08-31 23:59:59.0,,202293.762671908,445363.622345931,89.6,POINT (957918.1144412364 1945796.7883852606)
12810,3110000,PHMH320203110032087500043,20200831,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 154 은평뉴타운 제각말 513동 상가103호,서울특별시 은평구 연서로48길 12 513동 1층 상가 103호 (진관동 은평뉴타운 제각말),3308.0,롯데씨브이에스(주)은평푸르지오점,20220519100816,U,2021-12-04 22:01:00.0,,193939.137051524,458455.492855645,,POINT (949636.6236811769 1958928.0311392152)
12812,3220000,PHMH320153220033087500115,20151207,,1,영업/정상,13,영업중,,,,,1577-0711,,,서울특별시 강남구 역삼동 704번지 29호,서울특별시 강남구 언주로98길 37 (역삼동),6148.0,(주)코리아세븐 강남선릉점,20160816093638,I,2018-08-31 23:59:59.0,,203893.250575857,444725.832617978,49.5,POINT (959513.5634694586 1945150.735969657)
12813,3220000,PHMH320153220033087500116,20151208,,1,영업/정상,13,영업중,,,,,3014-9660,,,서울특별시 강남구 논현동 241번지 3호 108호,서울특별시 강남구 학동로 342 108호 (논현동 에스케이 허브블루),6099.0,씨유논현에스케이점,20151208105916,I,2018-08-31 23:59:59.0,,203518.763332969,446051.579831786,44.0,POINT (959146.2881094583 1946477.9446598676)
12814,3220000,PHMH320153220033087500118,20151208,,1,영업/정상,13,영업중,,,,,558-5701,,,서울특별시 강남구 삼성동 169-25,서울특별시 강남구 테헤란로103길 8-10 1층 (삼성동),6173.0,지에스25뉴삼성아트점,20220302164910,U,2022-03-04 02:40:00.0,,205689.250787897,445328.242322909,0.0,POINT (961312.0477802636 1945743.3374476642)
12815,3220000,PHMH320153220033087500121,20151228,,1,영업/정상,13,영업중,,,,,445-5691,,,서울특별시 강남구 일원동 731번지 1동 111호,서울특별시 강남구 광평로10길 6 1동 111호 (일원동 한솔마을아파트),6359.0,씨유 일원한솔점,20151228152242,I,2018-08-31 23:59:59.0,,206785.861319245,442191.586619594,60.0,POINT (962391.5133820361 1942602.1128288028)
12816,3220000,PHMH320133220033087500024,20130930,,1,영업/정상,13,영업중,,,,,545-9415,,135811.0,서울특별시 강남구 논현동 1번지 5호,서울특별시 강남구 강남대로150길 11 (논현동),6038.0,지에스25 논현행운점,20130930153330,I,2018-08-31 23:59:59.0,,201769.620605394,445980.648560019,49.5,POINT (957397.4688409474 1946416.3594904365)
12817,3220000,PHMH320133220033087500026,20130930,,1,영업/정상,13,영업중,,,,,547-3479,,,서울특별시 강남구 논현동 143번지 23호 101호102호,서울특별시 강남구 강남대로124길 5 101102호 (논현동),6114.0,지에스25 논현대지본점,20160622162848,I,2018-08-31 23:59:59.0,,201971.576320859,445183.196574556,19.8,POINT (957595.0961033363 1945618.1508878123)
12818,3220000,PHMH320133220033087500032,20131017,,1,영업/정상,13,영업중,,,,,485-7177,,135841.0,서울특별시 강남구 대치동 908번지 20호 대치이엠프라자 104호,서울특별시 강남구 선릉로 340 (대치동),6199.0,팝스토어 대치이엠프라자점,20131018112337,I,2018-08-31 23:59:59.0,,204488.50118906,444220.202228971,,POINT (960105.8818136366 1944642.1393028768)
12819,3220000,PHMH320143220033087500085,20141124,,1,영업/정상,13,영업중,,,,,578-8300,,135963.0,서울특별시 강남구 개포동 1219번지 5호 1층,서울특별시 강남구 개포로22길 40 1층 (개포동),6312.0,지에스25 포이점,20141124165507,I,2018-08-31 23:59:59.0,,204292.985333746,441596.908336055,89.0,POINT (959896.4794137538 1942020.9430384173)
12820,3220000,PHMH320143220033087500086,20141125,,1,영업/정상,13,영업중,,,,,554-0921,,135915.0,서울특별시 강남구 역삼동 673번지 18호,서울특별시 강남구 테헤란로37길 41 (역삼동),6139.0,지에스25 역삼프라임점,20141125140749,I,2018-08-31 23:59:59.0,,203437.045959015,444750.842163643,125.4,POINT (959057.6754510361 1945178.1650115636)
12821,3220000,PHMH320143220033087500087,20141128,,1,영업/정상,13,영업중,,,,,,,135857.0,서울특별시 강남구 도곡동 544번지 101호,서울특별시 강남구 도곡로 184 (도곡동),6261.0,지에스25 도곡신호점,20141128153418,I,2018-08-31 23:59:59.0,,203448.306446436,443277.117782268,99.17,POINT (959061.0841361898 1943704.9728667708)
12822,3220000,PHMH320123220033087500510,20121213,,1,영업/정상,13,영업중,,,,,540-3234,,135832.0,서울특별시 강남구 논현동 254번지 29호 102호,서울특별시 강남구 선릉로 641 (논현동),6100.0,코리아세븐 1809호점,20180627160019,I,2018-08-31 23:59:59.0,,203666.878221157,445727.409022691,,POINT (959292.6166562078 1946153.1151963114)
12823,3220000,PHMH320153220033087500082,20150902,,1,영업/정상,13,영업중,,,,,576-6463,,,서울특별시 강남구 도곡동 419번지 5호 1층,서울특별시 강남구 논현로30길 51 1층 (도곡동),6296.0,지에스25 도곡매봉점,20150902153306,I,2018-08-31 23:59:59.0,,203975.339190043,442557.792042271,,POINT (959584.0755891197 1942983.1306652962)
12824,3220000,PHMH320123220033087500310,20121114,,1,영업/정상,13,영업중,,,,,538-4118,,135935.0,서울특별시 강남구 역삼동 826번지 4호,서울특별시 강남구 강남대로84길 8 (역삼동),6241.0,씨유 역삼우인점,20130925111946,I,2018-08-31 23:59:59.0,,202524.511965198,443807.314014117,,POINT (958140.4832630074 1944239.8748620877)
12825,3220000,PHMH320123220033087500311,20121114,,1,영업/정상,13,영업중,,,,,2050-0911,,135934.0,서울특별시 강남구 역삼동 824번지 25호,서울특별시 강남구 강남대로84길 33 (역삼동),6233.0,씨유 역삼디오빌점,20130925112212,I,2018-08-31 23:59:59.0,,202681.330745918,443931.009857568,,POINT (958297.8978190073 1944362.6861081244)
12826,3220000,PHMH320123220033087500059,20121105,,1,영업/정상,13,영업중,,,,,6396-6042,,135826.0,서울특별시 강남구 논현동 188번지,서울특별시 강남구 봉은사로11길 26 (논현동),6118.0,지에스25논현마루점,20130709175557,I,2018-08-31 23:59:59.0,,202453.138942565,445033.717203467,0.0,POINT (958075.6697515388 1945466.1665802957)
12827,3220000,PHMH320153220033087500084,20150916,,1,영업/정상,13,영업중,,,,,558-1482,,,서울특별시 강남구 역삼동 729번지,서울특별시 강남구 언주로79길 33 (역삼동),6225.0,세븐일레븐 은석점,20150916103819,I,2018-08-31 23:59:59.0,,203593.846615945,444044.111213723,60.0,POINT (959210.649605589 1944470.8831170192)
12828,3220000,PHMH320123220033087500485,20121126,,1,영업/정상,13,영업중,,,,,3446-9894,,135832.0,서울특별시 강남구 논현동 246번지 3호,서울특별시 강남구 언주로130길 18 (논현동),6098.0,지에스25 논현파라곤점,20131014164320,I,2018-08-31 23:59:59.0,,203195.205,445861.19,,POINT (958821.8455667192 1946289.3548882094)
12829,3220000,PHMH320123220033087500487,20121126,,1,영업/정상,13,영업중,,,,,565-9775,,135935.0,서울특별시 강남구 역삼동 826번지 21호 청합빌딩 1층,서울특별시 강남구 강남대로 364 (역삼동),135935.0,세븐일레븐 강남대로점,20190711133207,U,2019-07-13 02:40:00.0,,202520.618826739,443705.648259719,,POINT (958136.0503623168 1944138.2705875558)
12830,3070000,PHMH320203070034087500028,20200828,,1,영업/정상,13,영업중,,,,,02-2013-9600,,,서울특별시 성북구 종암동 62-8,서울특별시 성북구 종암로19길 50 1층 (종암동),2804.0,롯데씨브이에스711(주) 종암아이파크점,20220519093042,U,2021-12-04 22:01:00.0,,202743.960526017,455085.52040479,,POINT (958419.9647515578 1955512.3881742137)
12831,3220000,PHMH320123220033087500053,20121105,,1,영업/정상,13,영업중,,,,,555-7657,,135917.0,서울특별시 강남구 역삼동 698번지 32호,서울특별시 강남구 테헤란로51길 43 (역삼동),6146.0,씨유역삼삼부자점,20130709170652,I,2018-08-31 23:59:59.0,,203833.81063156,444835.149468503,0.0,POINT (959454.7296146485 1945260.3253954581)
12832,3220000,PHMH320123220033087500054,20121105,,1,영업/정상,13,영업중,,,,,577-1595,,135860.0,서울특별시 강남구 도곡동 957번지 14호 102호,서울특별시 강남구 남부순환로 2609 102호 (도곡동),6267.0,지에스25도곡로즈,20140527135350,I,2018-08-31 23:59:59.0,,203033.625147967,442530.69363817,0.0,POINT (958642.5956904033 1942961.056075912)
12833,3220000,PHMH320153220033087500103,20151106,,1,영업/정상,13,영업중,,,,,557-9979,,,서울특별시 강남구 대치동 997번지 9호,서울특별시 강남구 테헤란로108길 11 (대치동 삼호빌딩),6175.0,지에스25 대치삼호점,20151106113625,I,2018-08-31 23:59:59.0,,205779.007717662,445168.64422918,66.12,POINT (961400.9183878376 1945583.3258342883)
12834,3220000,PHMH320133220033087500046,20130129,,1,영업/정상,13,영업중,,,,,512-0855,,135819.0,서울특별시 강남구 논현동 93번지 15호,서울특별시 강남구 언주로150길 51 (논현동),6055.0,(주)코리아세븐 강남학동점,20131018160220,I,2018-08-31 23:59:59.0,,203320.435255228,446661.23520822,,POINT (958951.287561661 1947088.4116035856)
